SRR32635209	SRR32635208	SRR32635207	SRR32635206	SRR32635205	SRR32635204
SLC25A5	3209.74892633909	2929.05969042577	3353.89891081155	2529.42728326951	3028.50638138354	3956.45069234903
MCUB	190.002378972946	234.043521217148	199.071432789959	85.5227159356101	140.639769201369	458.341684897414
HOXA11	5.53404987299843	6.02687179099952	6.06308932355206	0	2.85080613246019	1.13170786394423
DHX33	60.8745486029827	86.3851623376598	57.5993485737445	77.1563632897352	79.8225717088853	81.4829662039847
MEOX1	7.37873316399791	3.01343589549976	10.1051488725868	3.71837895372218	12.3534932406608	5.65853931972116
THSD7A	0	0	0	0	0	0
LIG3	227.818386438435	254.133093853813	223.323790084167	333.724511096566	307.887062305701	175.414718911356
RPAP3	1211.03458054116	1299.79534959223	1177.24984365636	775.282011851074	865.694795557078	1382.94700973985
ACSM3	7.37873316399791	2.00895726366651	4.0420595490347	0.929594738430545	0	1.13170786394423
REXO5	37.8160074654893	32.1433162186641	63.6624378972966	47.4093316599578	41.8118232760828	24.8975730067731
CIAPIN1	42.427715692988	48.2149743279962	32.3364763922776	39.0429790140829	53.2150478059236	61.1122246529885
SPPL2B	8.30107480949765	13.0582222138323	3.03154466177603	9.29594738430545	16.1545680839411	7.92195504760962
ATOSB	222.284336565437	352.571999773472	145.514143765249	272.37125836015	343.047004606043	102.985415618925
COPZ2	12.9127830369963	15.0671794774988	26.2733870687256	13.9439210764582	19.9556429272213	21.5024494149404
PRKAR2B	49.8064488569859	45.2015384324964	50.5257443629338	22.3102737223331	21.8561803488615	79.2195504760962
MSL3	455.636772876871	544.427418453624	471.910452349802	290.963153128761	388.659902725406	461.736808489247
CREBBP	270.246102131423	263.173401540312	296.080861966792	505.699537706216	435.223069555589	164.097640271914
TSPOAP1	4.61170822749869	5.02239315916627	6.06308932355206	5.57756843058327	0.950268710820064	7.92195504760962
MPO	0	0	0	0	0	0
PON1	0	0	0	0	0	0
GCFC2	23.0585411374935	23.1030085321648	13.1366935343628	18.5918947686109	19.9556429272213	32.8195280543827
WDR54	182.623645808948	138.618051192989	106.104063162161	250.060984637817	290.782225510939	117.6976178502
CROT	21.213857846494	18.0806153729986	11.1156637598454	16.7327052917498	31.3588674570621	39.6097752380481
ABCB4	9.22341645499738	4.01791452733301	9.09463398532808	2.78878421529163	6.65188097574045	10.1853707754981
KMT2E	0	0	0	0	0	0
RHBDD2	473.161264141366	396.769059574135	484.036630996906	715.78794859152	532.150478059236	484.370965768131
SOX8	22.1361994919937	4.01791452733301	20.2102977451735	29.7470316297774	27.5577926137818	6.79024718366539
IBTK	319.13020934291	359.603350196305	460.794788589956	343.950053219302	406.715008230987	406.283123155979
ZNF195	368.936658199895	402.795931365135	344.585576555209	262.145716237414	304.08598746242	402.887999564147
MYCBP2	0	0	0	0	0	0
FBXL3	128.205488724464	140.627008456656	154.608777750577	41.8317632293745	50.3642416734634	212.761078421516
ITGAL	0.922341645499739	2.00895726366651	2.02102977451735	3.71837895372218	0	3.3951235918327
PDK2	180.778962517949	167.747931516153	143.493113990732	231.469089869206	227.114221885995	135.804943673308
ITGA3	3123.97115330761	2835.64317766528	1483.43585449574	4582.90206046259	4499.522345733	1509.69829050161
ZFX	94.0788478409733	110.492649501658	115.198697147489	72.5083895975825	112.131707876768	129.014696489642
LAMP2	1820.70240821648	1644.33152031104	2016.98771496832	733.4502486217	917.009305941361	2161.56202013348
ITGA2B	7.37873316399791	2.00895726366651	11.1156637598454	7.43675790744436	3.80107484328025	7.92195504760962
ASB4	0	0	0	0	0	0
GDE1	305.295084660413	293.30776049531	236.46048361853	171.04543187122	300.28491261914	273.873303074504
REX1BD	0	0	0	0	0	0
CRLF1	129.127830369963	69.3090255964945	83.8727356424701	162.679079225345	134.938156936449	193.522044734464
OSBPL7	0	0	0	0	0	0
TMEM98	445.491014776374	300.339110918143	371.869478511193	425.75439020119	377.256678195565	248.975730067731
YBX2	20.2915162009942	10.0447863183325	20.2102977451735	18.5918947686109	20.9059116380414	47.5317302856577
KRT33A	0	0	0	0	0	0
MAP3K14	106.99163087797	100.447863183325	76.7991314316594	230.539495130775	207.158578958774	59.9805167890443
ABCC8	3.68936658199895	1.00447863183325	3.03154466177603	11.1551368611665	6.65188097574045	4.52683145577693
TMEM132A	35.0489825289901	22.0985299003316	27.2839019559843	37.1837895372218	37.0604797219825	14.712202231275
AP2B1	66.4085984759812	99.4433845514921	69.7255272208486	47.4093316599578	56.0658539383838	63.375640380877
TAC1	0	0	0	0	0	0
ZNF263	0	0	0	0	0	0
CX3CL1	268.401418840424	108.483692237991	184.924224368338	102.25542122736	135.888425647269	263.687932299006
SPATA20	134.661880242962	130.582222138323	177.850620157527	163.608673963776	163.446218261051	186.731797550798
CACNA1G	12.9127830369963	3.01343589549976	21.2208126324322	12.0847315995971	3.80107484328025	2.26341572788846
TNFRSF12A	1309.72513660963	1303.81326411956	914.515972969102	2665.14811508037	2001.26590498705	728.819864380085
DLX6	0	0	0	0	0	0
MAP3K9	27.6702493649922	41.1836239051634	45.4731699266404	79.9451475050269	63.6680036249443	32.8195280543827
RALA	71.9426483489796	112.501606765324	116.209212034748	39.0429790140829	46.5631668301831	104.117123482869
BAIAP2L1	86.7001146769754	82.3672478103268	69.7255272208486	195.214895070414	162.495949550231	144.858606584862
KDM7A	44.2723989839874	42.1881025369967	29.3049317305016	17.6623000301804	19.0053742164013	32.8195280543827
ETV1	0	0	0	0	0	0
AGK	1.84468329099948	0	0	0	0.950268710820064	0
ALDH3B1	83.0107480949765	146.653880247655	235.449968731272	173.834216086512	154.89379986367	122.224449305977
TTC22	1.84468329099948	1.00447863183325	2.02102977451735	0	1.90053742164013	3.3951235918327
PHTF2	1633.46705418004	1864.31234068252	1739.09612097218	795.733096096547	972.124891168925	1682.84959368507
CCL26	0	0	0	0	0	0
FARP2	21.213857846494	13.0582222138323	15.1577233088801	14.8735158148887	24.7069864813217	4.52683145577693
USH1C	0	0	6.06308932355206	0	0	2.26341572788846
GGCT	342.188750480403	308.374939972809	385.006172045556	327.217347927552	302.18545004078	449.28802198586
DBF4	123.593780496965	111.497128133491	110.146122711196	61.353252736416	94.0766023711863	179.941550367133
TBXA2R	0.922341645499739	3.01343589549976	3.03154466177603	0.929594738430545	1.90053742164013	5.65853931972116
IFRD1	325.586600861408	466.07808517063	373.89050828571	189.637326639831	209.059116380414	346.302606366935
LGALS14	0	0	0	0	0	0
COX10	133.739538597462	145.649401615822	137.43002466718	41.8317632293745	60.8171974924841	175.414718911356
GTF2IRD1	780.301032092779	638.848409845949	776.075433414663	1059.73800181082	940.766023711863	706.185707101201
PAF1	723.115850071795	808.605298625769	738.686382586092	968.637717444628	886.600707195119	709.580830693033
VPS41	178.01193758145	144.644922983989	150.566718201543	171.975026609651	102.629020768567	67.9024718366539
ARHGAP44	132.817196951962	119.532957188157	105.093548274902	95.7482580583461	105.479826901027	151.648853768527
ELAC2	50.7287905024856	55.246324750829	46.4836848138991	92.029879104624	98.8279459252866	40.7414831019924
SCIN	31.3596159469911	26.1164444276646	12.1261786471041	39.9725737525134	22.8064490596815	24.8975730067731
ARSD	52.5734737934851	23.1030085321648	76.7991314316594	64.1420369517076	52.2647790951035	170.887887455579
PNPLA4	12.9127830369963	18.0806153729986	13.1366935343628	30.676626368208	20.9059116380414	22.6341572788846
MYH13	0	0	2.02102977451735	0	0	0
ADIPOR2	711.125408680298	736.282837133775	770.012344091111	524.291432474827	603.42063137074	860.097976597616
CDKL3	6.45639151849817	4.01791452733301	5.05257443629338	2.78878421529163	2.85080613246019	4.52683145577693
UPP2	0	0	0	0	0	0
PRSS21	0	0	0	0	0	0
MARK4	8.30107480949765	5.02239315916627	4.0420595490347	11.1551368611665	3.80107484328025	4.52683145577693
PROM1	0	0	0	0	0	0
CCDC124	4275.05352689129	5109.78280013576	4382.60306604088	5219.67445628751	5374.71982839828	3920.23604070282
CEACAM21	0	0	0	0	0	0
PAFAH1B1	0	0	0	0	0	0
NOS2	0	0	0	0	0	0
DNAH9	11.9904413914966	4.01791452733301	2.02102977451735	0.929594738430545	2.85080613246019	2.26341572788846
BLTP2	682.532817669806	759.38584566594	734.644323037057	683.252132746451	600.56982523828	719.766201468532
SLC13A2	0	0	0	0	0.950268710820064	0
GAS7	192.769403909445	119.532957188157	105.093548274902	217.525168792748	199.556429272213	99.5902920270924
TRAPPC6A	500.831513506358	311.388375868309	523.446711599994	841.283238279643	673.740515971425	547.746606149008
MATK	10.1457581004971	8.03582905466603	9.09463398532808	19.5214895070414	19.9556429272213	28.2926965986058
CEACAM7	0	0	0	0	0	0
CD79B	0	0	0	0.929594738430545	0	0
SCN4A	0	0	0	0	0.950268710820064	0
ST7L	0.922341645499739	0	0	0	0	0
TKTL1	0	0	0	0	0	0
PAX6	0	0	0	0.929594738430545	0	0
RPUSD1	103.302264295971	109.488170869825	153.598262863319	215.665979315886	194.805085718113	201.443999782073
RHBDF1	71.9426483489796	60.2687179099952	72.7570718826247	141.298400241443	129.236544671529	59.9805167890443
LUC7L	24.9032244284929	26.1164444276646	17.1787530833975	42.7613579678051	39.9112858544427	32.8195280543827
CACNA2D2	21.213857846494	12.053743581999	36.3785359413123	15.8031105533193	19.0053742164013	37.3463595101597
BAIAP3	0	0	0	0	0	0
TSR3	16.6021496189953	19.0850940048318	16.1682381961388	18.5918947686109	17.1048367947611	18.1073258231077
PIGQ	20.2915162009942	19.0850940048318	38.3995657158297	45.5501421830967	30.408598746242	32.8195280543827
CRAMP1	0	0	0	0	0	0
SELE	0	0	0	0	0.950268710820064	0
DNAJC11	0	0	0	0	0	0
FMO3	8.30107480949765	3.01343589549976	3.03154466177603	1.85918947686109	0.950268710820064	1.13170786394423
MYLIP	0	0	0	0	0	0
NOX1	0	0	0	0	0	0
E2F2	5.53404987299843	4.01791452733301	4.0420595490347	8.3663526458749	7.60214968656051	6.79024718366539
PSMB1	1314.33684483713	1597.12102461487	1442.00474411813	1273.54479164985	1718.08582916268	1504.03975118188
SYN1	54.4181570844846	20.0895726366651	22.2313275196909	33.4654105834996	31.3588674570621	23.7658651428289
JARID2	415.976082120382	346.545127982473	425.426767535903	810.606611911435	606.2714375032	368.93676364582
CDKL5	73.7873316399791	99.4433845514921	120.251271583782	94.8186633199156	85.5241839738057	74.6927190203193
CAMK1G	0	0	4.0420595490347	0	0	0
CDK11A	272.090785422423	250.11517932648	164.713926623164	367.189921680065	372.505334641465	279.531842394225
NADK	108.836314168969	119.532957188157	101.051488725868	433.191148108634	365.853453665724	63.375640380877
TFAP2B	0	0	0	0	0	0
TFAP2D	0	0	0	0	0	2.26341572788846
DLEC1	1.84468329099948	4.01791452733301	2.02102977451735	0	1.90053742164013	0
CYTH3	1650.06920379903	1710.62711001203	2489.90868220538	657.223480070395	941.716292422683	1650.03006563069
ADAM22	0	0	0	0	0	0
SYPL1	792.291473484275	803.582905466603	678.055489350572	433.191148108634	574.912570046139	1282.22500984881
CYB561	222.284336565437	157.703145197821	210.187096549805	374.62667958751	307.887062305701	391.570920924704
SPAG9	1060.6928923247	1266.64755474173	1261.12257929883	1592.39578693152	1513.77805633636	1075.12247074702
CELSR3	20.2915162009942	23.1030085321648	24.2523572942082	44.6205474446662	23.7567177705016	21.5024494149404
AASS	198.303453782444	179.801675098152	259.70232602548	124.565694949693	145.39111275547	169.756179591635
PLEKHG6	0.922341645499739	2.00895726366651	3.03154466177603	2.78878421529163	1.90053742164013	5.65853931972116
SS18L2	297.916351496416	247.10174343098	422.395222874127	174.763810824942	205.258041537134	344.039190639047
MPND	151.264029861957	127.568786242823	140.461569328956	315.132616327955	228.064490596815	125.61957289781
MGST1	326.508942506907	296.32119639081	269.807474898067	349.527621649885	451.37763763953	854.439437277895
CRY1	320.052550988409	444.984033902131	398.142865579918	192.426110855123	210.959653802054	310.08795472072
PGLYRP1	2.76702493649922	0	2.02102977451735	3.71837895372218	0	0
NFIX	593.065678056332	607.709572259119	675.023944688796	987.229612213239	849.540227473137	331.59040413566
ST3GAL1	364.324949972397	304.357025445476	443.616035506559	448.994258661953	352.549691714244	297.639168217333
MMP25	0.922341645499739	0	0	5.57756843058327	0	0
IL32	65.4862568304814	171.765846043486	142.482599103473	125.495289688124	106.430095611847	130.146404353587
PKD1	38.738349110989	50.2239315916627	15.1577233088801	40.902168490944	38.0107484328025	29.42440446255
MAPK8IP2	18.4468329099948	12.053743581999	17.1787530833975	47.4093316599578	54.1653165167436	26.0292808707173
MED24	120.826755560466	99.4433845514921	125.303846020076	53.9164948289716	46.5631668301831	118.829325714144
RHOBTB2	27.6702493649922	23.1030085321648	15.1577233088801	55.7756843058327	52.2647790951035	18.1073258231077
HEATR5B	307.139767951413	335.495863032307	345.596091442467	193.355705593553	233.766102861736	291.980628897612
SEC62	17.524491264495	21.0940512684983	13.1366935343628	8.3663526458749	22.8064490596815	23.7658651428289
RPS20	6.45639151849817	1.00447863183325	1.01051488725868	0	0	7.92195504760962
CSDE1	13683.8606526341	17177.5890829805	19883.901436589	16893.5251814983	15237.5587779997	21523.9518643553
UBE3C	95.0011894864731	126.56430761099	123.282816245558	60.4236579979854	60.8171974924841	202.575707646018
REV3L	262.867368967425	262.168922908479	268.796960010808	171.975026609651	233.766102861736	321.405033360162
TENM1	3.68936658199895	4.01791452733301	4.0420595490347	4.64797369215272	1.90053742164013	0
PAX7	59.0298653119833	47.2104956961629	54.5678039119685	68.7900106438603	50.3642416734634	23.7658651428289
MASP2	0	3.01343589549976	1.01051488725868	0	0	0
IYD	0.922341645499739	1.00447863183325	0	0.929594738430545	3.80107484328025	1.13170786394423
FAM76A	455.636772876871	489.181093702795	525.467741374512	463.867774476842	467.532205723471	384.780673741039
TRAF3IP3	6.45639151849817	4.01791452733301	3.03154466177603	2.78878421529163	0.950268710820064	0
POMT2	440.879306548875	450.006427061298	271.828504672584	624.687664225326	581.564451021879	185.600089686854
VTA1	475.928289077865	429.916854424633	715.444540179143	159.890295010054	209.059116380414	826.146740679289
MLXIPL	1.84468329099948	2.00895726366651	7.07360421081073	6.50716316901381	2.85080613246019	6.79024718366539
BAZ1B	1067.1492838432	1166.19969155841	947.862964248638	708.351190684075	806.778135486234	920.078493386661
RANBP9	542.336887553846	522.328888553292	508.288988291114	672.096995885284	583.464988443519	583.961257795224
ETV7	5.53404987299843	2.00895726366651	4.0420595490347	0.929594738430545	2.85080613246019	4.52683145577693
SPRTN	464.860189331868	535.387110767124	526.47825626177	314.203021589524	382.008021749666	437.970943346418
METTL13	169.710862771952	201.900204998484	178.861135044786	345.809242696163	235.666640283376	161.834224544025
DYRK4	20.2915162009942	22.0985299003316	18.1892679706562	14.8735158148887	12.3534932406608	18.1073258231077
ZNF207	0	0	0	0	0	0
UQCRC1	4029.71064918836	4231.8684759135	3687.36882360691	4687.01667116681	4624.00754685043	3596.56759161477
STARD3NL	214.905603401439	246.097264799147	171.787530833975	158.960700271623	129.236544671529	153.912269496416
CD9	7730.14533093331	4993.2632788431	4618.05303477215	46.4797369215272	3382.00634180861	22.6341572788846
HHATL	0	0	0	0	0	0
NCAPD2	224.129019856436	261.164444276646	276.881079108877	193.355705593553	228.064490596815	316.878201904385
IFFO1	18.4468329099948	14.0627008456656	14.1472084216215	10.225542122736	24.7069864813217	13.5804943673308
GIPR	3.68936658199895	6.02687179099952	6.06308932355206	18.5918947686109	8.55241839738057	12.4487865033866
PHF7	6.45639151849817	10.0447863183325	5.05257443629338	0.929594738430545	8.55241839738057	2.26341572788846
SEMA3G	4.61170822749869	3.01343589549976	1.01051488725868	0	1.90053742164013	3.3951235918327
NISCH	396.606907564888	366.634700619138	351.659180766019	690.688890653895	665.188097574044	229.736696380679
STAB1	0	0	0	0	0	0
FUZ	363.402608326897	294.312239127143	296.080861966792	254.708958329969	229.014759307635	269.346471618727
SLC6A13	1.84468329099948	4.01791452733301	0	10.225542122736	6.65188097574045	0
IDS	115.292705687467	115.515042660824	2.02102977451735	0.929594738430545	18.0551055055812	40.7414831019924
PRSS3	0	0	0	0	0	0
ZNF200	181.701304163448	158.707623829654	162.692896848647	114.340152826957	153.94353115285	155.04397736036
CD4	0.922341645499739	1.00447863183325	0	0	1.90053742164013	0
LRRC23	190.924720618446	138.618051192989	218.271215647874	106.903394919513	113.081976587588	226.341572788846
BTK	0	0	0	0	2.85080613246019	1.13170786394423
HFE	19.3691745554945	8.03582905466603	15.1577233088801	21.3806789839025	30.408598746242	9.05366291155386
SCMH1	552.482645654343	465.073606538796	447.658095055593	392.28897961769	405.764739520167	312.351370448608
FYN	218.594969983438	257.146529749313	209.176581662546	58.5644685211243	73.1706907331449	142.595190856973
HIVEP2	94.0788478409733	68.3045469646613	106.104063162161	112.480963350096	101.678752057747	70.1658875645424
FMO1	0	0	0	0	0	2.26341572788846
ELOA	0	0	0	0	0	0
LYPLA2	1677.73945316402	1390.19842645722	1401.58414862778	2094.37694568402	1950.90166331359	1517.62024554922
CLCN6	56.262840375484	60.2687179099952	72.7570718826247	106.903394919513	79.8225717088853	26.0292808707173
MRC2	1345.69646078412	956.263657505258	892.284645449411	1762.51162406431	1455.81166497634	493.424628679685
NME1-NME2	0	0	0	0	0	0
SLC6A7	0	0	0	0	0	0
TSPAN9	491.608097051361	360.607828828138	380.964112496521	302.118289989927	399.112858544427	434.575819754585
BTBD7	76.5543565764783	85.3806837058266	81.8517058679528	81.804336981888	79.8225717088853	100.721999891037
APBA3	89.4671396134746	75.335897387494	78.8201612061767	143.157589718304	124.485201117428	79.2195504760962
MKS1	296.071668205416	278.240581017811	243.534087829341	437.839121800787	350.649154292603	269.346471618727
ABHD5	356.023875162899	352.571999773472	366.816904074899	257.497742545261	254.672014499777	398.36116810837
ANOS1	97.7682144229723	109.488170869825	39.4100806030884	171.04543187122	212.860191223694	43.0048988298808
AKAP8L	24.9032244284929	43.1925811688299	34.357506166795	51.12771061368	43.7123606977229	22.6341572788846
MBTD1	26.7479077194924	32.1433162186641	31.325961505019	36.2541947987913	31.3588674570621	65.6390561087655
UTP18	680.688134378807	659.942461114448	670.981885139761	659.082669547256	682.292934368806	664.312516135264
RNF216	1211.03458054116	1331.93866581089	1059.01960184709	1122.9504440241	1251.50389215002	989.112673087259
TTC19	169.710862771952	155.694187934154	215.239670986098	62.2828474748465	94.0766023711863	347.434314230879
PTBP1	2263.42639805636	2524.25480179697	2405.02543167565	721.365517022103	978.776772144666	2795.31842394225
DPF1	32.2819575924908	24.1074871639981	24.2523572942082	20.451084245472	23.7567177705016	37.3463595101597
SYT7	27.6702493649922	14.0627008456656	17.1787530833975	42.7613579678051	30.408598746242	37.3463595101597
LARS2	605.978461093328	544.427418453624	609.340477016982	397.866548048273	449.47710021789	557.931976924506
PIK3C2A	588.453969828833	770.435110616106	798.306760934354	258.427337283691	327.842705232922	785.405257577297
PLAUR	644.716810204317	711.170871337944	461.805303477215	726.943085452686	753.56308768031	537.56123537351
ANLN	1953.51960516845	2551.37572485646	2338.33144911658	1353.48993915487	1609.75519612919	2084.60588538528
WIZ	0	0	0	0	0	0
RABGAP1	1079.13972523469	981.375623301089	996.367678837055	1585.88862376251	1365.53613744843	1353.5226052773
DCN	0.922341645499739	1.00447863183325	1.01051488725868	1.85918947686109	1.90053742164013	9.05366291155386
QPCTL	10.1457581004971	13.0582222138323	14.1472084216215	7.43675790744436	9.50268710820064	12.4487865033866
PPP5C	620.735927421324	606.705093627285	518.394137163701	1161.99342303818	1003.48375862599	435.707527618529
CEP68	514.666638188854	473.109435593463	442.6055206193	675.815374839006	591.06713813008	304.429415400998
MAP4K3	810.73830639427	960.281572032591	833.674781988408	443.41669023137	532.150478059236	888.390673196222
ZBTB32	0	0	0	0	0	0
TYROBP	0	0	0	0	0	0
LDAF1	5.53404987299843	4.01791452733301	7.07360421081073	5.57756843058327	5.70161226492038	2.26341572788846
GABRA3	140.19593011596	135.604615297489	92.9673696277982	145.016779195165	121.634394984968	53.1902696053789
BRCA1	0	0	0	0	0	0
ERCC1	867.001146769754	855.815794321932	860.958683944392	532.657785120702	573.012032624498	838.595527182676
CD22	25.8255660739927	23.1030085321648	41.4311103776057	30.676626368208	40.8615545652627	55.4536853332674
SEMA3B	11.0680997459969	10.0447863183325	4.0420595490347	16.7327052917498	11.4032245298408	11.3170786394423
MBTPS2	190.002378972946	203.909162262151	177.850620157527	187.77813716297	274.627657426998	254.634269387452
PRICKLE3	145.729979988959	163.73001698882	253.639236701928	83.663526458749	97.8776772144666	218.419617741237
LTF	0	0	0	0	0	0
EXTL3	0.922341645499739	0	0	0	1.90053742164013	0
NR1H4	3.68936658199895	0	0	0	0	0
ELOVL5	153.108713152957	178.797196466319	210.187096549805	128.284073903415	124.485201117428	169.756179591635
ALOX5	0	0	0	0	0	0
KDM5D	0	0	0	0	0	0
CALCOCO1	94.0788478409733	109.488170869825	64.6729527845553	113.410558088526	95.0268710820064	56.5853931972116
UBR7	877.146904870251	698.112649124111	849.843020184547	785.50755397381	768.767387053431	1077.38588647491
MAP4K5	0	0	0	0	0	0
EHD3	24.9032244284929	28.1254016913311	32.3364763922776	30.676626368208	24.7069864813217	18.1073258231077
PSMC4	237.964144538933	307.370461340976	304.164981064861	181.270973993956	202.407235404674	322.536741224106
MAN2B2	132.817196951962	118.528478556324	115.198697147489	62.2828474748465	61.7674662033041	150.517145904583
SLC7A14	0	1.00447863183325	0	0	0	1.13170786394423
