SRR32635221	SRR32635220	SRR32635219	SRR32635218	SRR32635217	SRR32635216
RPAP3	644.139629631883	706.622459890611	755.07817899159	240.122747623644	408.919453034843	258.346130221793
ACSM3	2.33949018026108	0.745382341656762	2.29042925882181	6.91000712586026	1.59112627640017	11.8101088101391
REXO5	20.2755815622627	27.5791466413002	21.3773397490036	20.7300213775808	22.2757678696023	28.0490084240803
CIAPIN1	32.7528625236551	38.7598817661516	35.1199153019344	24.1850249405109	33.4136518044035	57.5742804494281
SPPL2B	4.67898036052215	9.68997044153791	6.87128777646543	24.1850249405109	15.9112627640017	29.5252720253477
ATOSB	216.012926644106	285.48143685454	190.10562848221	122.65262648402	230.713310078024	258.346130221793
COPZ2	15.5966012017405	6.70844107491086	6.87128777646543	6.91000712586026	5.56894196740058	26.572744822813
PRKAR2B	22.6150717425237	22.3614702497029	30.5390567842908	3.45500356293013	4.7733788292005	7.38131800633693
MSL3	322.069814815941	290.699113246137	321.423572654661	207.300213775808	175.819453542218	93.0046068798454
CREBBP	247.985959107674	275.046084071345	194.686486999854	431.875445366266	477.33788292005	397.114908740927
TSPOAP1	2.33949018026108	1.49076468331352	8.39824061567998	3.45500356293013	3.97781569100041	7.38131800633693
MPO	0	0	0	0	0	0
PON1	0	0	0	0	0	0
GCFC2	13.2571110214794	25.3429996163299	16.79648123136	1.72750178146506	15.1156996258016	5.90505440506955
WDR54	136.470260515229	155.039527064607	186.288246384174	456.060470306777	350.047780808036	360.208318709242
CROT	17.9360913820016	14.9076468331352	12.2156227137163	1.72750178146506	8.75119452020091	7.38131800633693
ABCB4	0.779830060087025	1.49076468331352	3.81738209803635	0	1.59112627640017	8.85758160760432
KMT2E	0	0	0	0	0	0
RHBDD2	315.831174335245	334.676671403886	348.908723760523	846.475872917881	486.089077440251	565.408959285409
SOX8	23.3949018026108	20.8707055663893	15.2695283921454	12.0925124702554	41.3692831864043	28.0490084240803
IBTK	238.62799838663	235.540819963537	216.063826748858	214.210220901668	217.984299866823	115.148560898856
ZNF195	235.508678146282	287.71758387951	245.075930693934	38.0050391922314	138.427986046814	90.0520796773106
MYCBP2	0	0	0	0	0	0
FBXL3	42.1108232446994	29.8152936662705	93.144123192087	29.3675302849061	21.4802047314022	36.9065900316847
ITGAL	0	0	0	0	0	14.7626360126739
PDK2	156.745842077492	177.400997314309	132.844897011665	234.940242279249	210.028668484822	202.248113373632
ITGA3	3602.81487760206	3427.26800693779	2942.43812116642	3835.05395485244	3181.45698966213	2565.74613900272
ZFX	55.3679342661788	57.3944403075707	66.4224485058325	43.1875445366266	49.3249145684051	44.2879080380216
LAMP2	913.960830421993	747.618488681733	1142.92420015208	165.840171020646	251.397951671226	249.488548614188
ITGA2B	4.67898036052215	4.47229404994057	6.87128777646543	25.912526721976	10.3423207966011	8.85758160760432
ASB4	0	0	0	0	0.795563138200083	16.2388996139413
GDE1	195.737345081843	171.437938581055	267.980223282152	81.192583728858	152.748122534416	78.2419708671715
REX1BD	0	0	0	0	0	0
CRLF1	145.048391176187	99.1358514403494	101.542363807767	169.295174583576	149.565869981616	178.627895753354
OSBPL7	0	0	0	0	0	0
TMEM98	290.096782352373	286.972201537853	318.369666976232	480.245495247288	388.23481144164	194.866795367295
YBX2	15.5966012017405	10.4353527831947	24.4312454274327	27.640028503441	7.95563138200083	10.3338452088717
KRT33A	0	0	0	0	0	0
MAP3K14	131.01145009462	134.168821498217	83.2189297371925	328.225338478362	193.32184258262	219.963276588841
ABCC8	4.67898036052215	2.23614702497029	6.87128777646543	5.18250534439519	7.95563138200083	11.8101088101391
TMEM132A	26.5142220429589	26.0883819579867	20.6138633293963	131.290135391345	35.8003412190037	93.0046068798454
AP2B1	38.2116729442642	36.5237347411814	41.2277266587926	22.4575231590458	12.7290102112013	22.1439540190108
TAC1	0	0	0	0	0	0
ZNF263	0	0	0	0	0	0
CX3CL1	125.552639674011	146.840321306382	202.321251195927	60.4625623512772	83.5341295110087	57.5742804494281
SPATA20	118.534169133228	111.061968906858	95.4345524509088	124.380128265485	112.969965624412	118.101088101391
CACNA1G	14.0369410815665	17.1437938581055	16.79648123136	41.4600427551615	10.3423207966011	51.6692260443585
TNFRSF12A	1157.26780916915	1278.33071594135	1064.28612893254	4938.92759320862	2899.0320756011	5270.26105652457
DLX6	0	2.23614702497029	0.76347641960727	0	0.795563138200083	2.95252720253477
MAP3K9	28.0738821631329	23.1068525913596	15.2695283921454	69.1000712586026	50.1204777066052	94.4808704811127
RALA	42.8906533047864	40.2506464494652	42.7546794980071	20.7300213775808	27.0491466988028	47.2404352405564
BAIAP2L1	103.717397991574	118.515792323425	86.2728354156216	485.428000591683	155.930375087216	293.77645665221
KDM7A	16.3764312618275	23.8522349330164	17.5599576509672	5.18250534439519	9.54675765840099	5.90505440506955
ETV1	0	0	0	0	0	0
AGK	0	0	0	0	0	0
ALDH3B1	99.8182476911392	99.1358514403494	72.5302598626907	300.585309974921	167.068259022017	268.679975430664
TTC22	0.779830060087025	0	0.76347641960727	1.72750178146506	0.795563138200083	1.47626360126739
PHTF2	952.952333426345	954.089397320656	1104.75037917172	190.025195961157	325.385323523834	249.488548614188
CCL26	0	0	0	0	0	0
FARP2	6.2386404806962	17.1437938581055	19.0869104901818	0	15.1156996258016	19.191426816476
USH1C	0.779830060087025	1.49076468331352	1.52695283921454	0	0.795563138200083	0
GGCT	184.819724240625	201.998614588983	213.773397490036	259.12526721976	206.846415932022	286.395138645873
DBF4	86.5611366696598	45.4683228410625	76.3476419607271	27.640028503441	41.3692831864043	31.0015356266151
TBXA2R	0.779830060087025	0	0.76347641960727	1.72750178146506	0	1.47626360126739
IFRD1	183.260064120451	181.127909022593	206.90210971357	86.3750890732532	103.423207966011	121.053615303926
LGALS14	0	0	0	0	0	0
COX10	54.5881042060918	38.7598817661516	80.9285004783707	38.0050391922314	26.2535835606027	38.3828536329521
GTF2IRD1	595.790165906487	631.338843383278	538.250875823126	1599.66664963665	1026.27644827811	1204.63109863419
PAF1	517.807159897785	548.601403459377	487.861432129046	1851.88190973055	921.262114035696	2091.86552299589
VPS41	85.7813066095728	128.95114510662	151.931807501847	120.925124702554	224.348804972423	91.528343278578
ARHGAP44	77.2031759486155	70.8113224573924	85.5093589960143	69.1000712586026	63.6450510560066	51.6692260443585
ELAC2	49.1292937854826	57.3944403075707	51.9163965332944	41.4600427551615	48.5293514302051	22.1439540190108
SCIN	18.7159214420886	16.3984115164488	19.850386909789	17.2750178146506	15.9112627640017	14.7626360126739
ARSD	28.8537122232199	29.8152936662705	41.2277266587926	22.4575231590458	23.0713310078024	29.5252720253477
PNPLA4	10.1377907811313	14.1622644914785	12.9790991333236	0	7.95563138200083	19.191426816476
MYH13	0.779830060087025	0	0	8.63750890732532	1.59112627640017	19.191426816476
ADIPOR2	563.037303382832	490.46158081015	579.478602481918	131.290135391345	182.979521786019	150.578887329273
CDKL3	3.89915030043513	2.98152936662705	6.10781135685816	0	2.38668941460025	0
UPP2	0	0	0	0	0	0
PRSS21	0	0	0	0	0	5.90505440506955
MARK4	11.6974509013054	5.21767639159733	7.6347641960727	1.72750178146506	5.56894196740058	7.38131800633693
PROM1	0	0	0	0	0	0
CCDC124	3712.77091607433	3738.09244340866	3419.61088342096	8596.04886457016	4076.46552013722	7700.19094421069
CEACAM21	0	0	0	0	0	0
PAFAH1B1	0	0	0	0	0	0
NOS2	0	0	0	0	0	0
DNAH9	3.1193202403481	3.72691170828381	7.6347641960727	0	0	14.7626360126739
BLTP2	456.20058515091	402.506464494652	474.118856576115	469.880484558497	346.069965117036	473.880616006831
SLC13A2	1.55966012017405	0	0	0	0	0
GAS7	131.791280154707	158.021056431234	120.629274297949	145.110149643065	206.050852793821	326.254255880092
TRAPPC6A	371.978938661511	381.635758928262	429.073747819286	1727.50178146506	789.198633094482	1786.27895753354
MATK	6.2386404806962	15.653029174792	6.87128777646543	50.0975516624869	27.0491466988028	45.764171639289
CEACAM7	0	0	0	0	0	0
CD79B	0	0	0.76347641960727	0	0	0
SCN4A	0	0	0	0	0.795563138200083	11.8101088101391
ST7L	0	0	0	0	0	0
TKTL1	0	0	0	0	0	0
PAX6	0	0	0	13.8200142517205	0	13.2863724114065
RPUSD1	120.093829253402	93.918175048752	104.596269486196	233.212740497784	160.703753916417	196.343058968562
RHBDF1	67.0653851674842	69.3205577740789	62.6050664077962	314.405324226642	190.93515316802	236.202176202782
LUC7L	10.9176208412184	11.9261174665082	15.2695283921454	38.0050391922314	29.4358361134031	64.955598455765
CACNA2D2	15.5966012017405	7.45382341656762	11.4521462941091	3.45500356293013	3.18225255280033	14.7626360126739
BAIAP3	0	0	0	0	0	0
TSR3	5.45881042060918	5.21767639159733	7.6347641960727	3.45500356293013	7.95563138200083	17.7151632152086
PIGQ	18.7159214420886	16.3984115164488	19.850386909789	86.3750890732532	32.6180886662034	17.7151632152086
CRAMP1	0	0	0	0	0	0
SELE	0	1.49076468331352	0	5.18250534439519	0	11.8101088101391
DNAJC11	0	0	0	0	0	0
FMO3	0	1.49076468331352	1.52695283921454	0	1.59112627640017	20.6676904177434
MYLIP	0	0	0	0	0	0
NOX1	0	0	0	5.18250534439519	0	5.90505440506955
E2F2	3.1193202403481	2.98152936662705	4.58085851764362	1.72750178146506	2.38668941460025	14.7626360126739
PSMB1	1023.91686889426	1091.98513052716	1011.60625597963	751.463274937303	756.580544428279	1090.9588013366
SYN1	35.8721827640032	40.9960287911219	22.9042925882181	58.7350605698122	45.3470988774047	17.7151632152086
JARID2	387.575539863251	386.85343531986	315.315761297803	1321.53886282077	875.119452020091	692.367628994404
CDKL5	80.3224961889636	79.0105282156168	64.895495666618	6.91000712586026	66.827303608807	47.2404352405564
CAMK1G	0	0	0	0	0	0
CDK11A	208.994456103323	251.193849138329	204.611680454749	295.402804630526	299.131739963231	256.869866620525
NADK	137.250090575316	151.312615356323	84.745882576407	1292.17133253587	526.662797488455	472.404352405564
TFAP2B	0	0	0	0	0	0
TFAP2D	0	0.745382341656762	0	0	0	0
DLEC1	0	0.745382341656762	3.05390567842908	0	1.59112627640017	0
CYTH3	1008.32026769252	717.057812673805	1300.96381901079	257.397765438295	241.055630874625	243.583494209119
ADAM22	0	0	0	0	0	0
SYPL1	524.825630438568	499.406168910031	510.765724717264	81.192583728858	200.481910826421	81.1944980697063
CYB561	165.323972738449	144.604174281412	162.620477376349	293.675302849061	330.954265491234	274.585029835734
SPAG9	963.090124207476	1163.54183532621	783.32680651706	1667.03921911379	1304.72354664814	966.952658830138
CELSR3	24.9545619227848	28.324528982957	18.3234340705745	1.72750178146506	28.640272975203	23.6202176202782
AASS	99.0384176310522	101.37199846532	142.77009046656	67.3725694771375	69.2139930234072	41.3353808354868
PLEKHG6	1.55966012017405	1.49076468331352	1.52695283921454	6.91000712586026	7.95563138200083	14.7626360126739
SS18L2	179.360913820016	122.988086373366	217.590779588072	91.5575944176484	61.2583616414064	31.0015356266151
MPND	140.369410815665	137.895733206501	128.264038494021	469.880484558497	388.23481144164	343.969419095301
MGST1	201.97598556254	210.197820347207	235.150737239039	174.477679927971	376.301364368639	183.056686557156
CRY1	201.97598556254	201.998614588983	226.752496623359	34.5500356293013	71.6006824380075	59.0505440506955
PGLYRP1	0	0.745382341656762	0	0	0	0
NFIX	492.072767914913	550.837550484347	479.463191513366	704.820726837746	693.731056510472	575.742804494281
ST3GAL1	305.693383554114	283.990672171226	381.738209803635	324.770334915432	320.611944694633	295.252720253477
MMP25	1.55966012017405	3.72691170828381	0	3.45500356293013	6.36450510560066	5.90505440506955
IL32	28.8537122232199	67.0844107491086	63.3685428274035	124.380128265485	68.4184298852071	91.528343278578
PKD1	20.2755815622627	32.7968230328975	30.5390567842908	17.2750178146506	24.6624572842026	19.191426816476
MAPK8IP2	24.1747318626978	15.653029174792	11.4521462941091	214.210220901668	73.1918087144076	160.912732538145
MED24	67.8452152275712	54.4129109409436	112.231033682269	25.912526721976	36.5959043572038	45.764171639289
RHOBTB2	25.7343919828718	29.8152936662705	26.7216746862545	62.1900641327423	48.5293514302051	23.6202176202782
HEATR5B	184.819724240625	198.271702880699	180.180435027316	53.552555225417	106.605460518811	73.8131800633693
SEC62	24.1747318626978	13.4168821498217	32.8294860431126	8.63750890732532	23.8668941460025	7.38131800633693
RPS20	0.779830060087025	2.98152936662705	0.76347641960727	12.0925124702554	0	20.6676904177434
CSDE1	9144.28728458046	8760.47866149193	8828.84131633848	7003.29222205937	7656.4996420376	3984.43545982068
UBE3C	61.606574746875	37.2691170828381	82.4554533175852	32.8225338478362	24.6624572842026	38.3828536329521
REV3L	173.902103399407	140.131880231471	178.653482188101	114.015117576694	102.627644827811	109.243506493787
TENM1	2.33949018026108	0.745382341656762	1.52695283921454	0	1.59112627640017	7.38131800633693
PAX7	40.5511631245253	55.9036756242572	50.3894436940799	13.8200142517205	39.7781569100041	42.8116444367542
MASP2	0	0	0	1.72750178146506	0.795563138200083	0
IYD	0	0.745382341656762	0.76347641960727	8.63750890732532	0.795563138200083	1.47626360126739
FAM76A	334.547095777334	377.163464878322	286.303657352726	362.775374107663	377.096927506839	338.064364690232
TRAF3IP3	2.33949018026108	3.72691170828381	3.81738209803635	0	3.18225255280033	0
POMT2	434.365343468473	506.859992326598	385.555591901672	502.703018406334	545.756312805257	497.500833627109
VTA1	251.885109408109	146.840321306382	322.950525493875	50.0975516624869	80.3518769582084	81.1944980697063
MLXIPL	0.779830060087025	3.72691170828381	0.76347641960727	3.45500356293013	4.7733788292005	5.90505440506955
BAZ1B	732.260426421716	807.99445835593	684.838348387722	331.680342041292	490.066893131251	273.108766234467
RANBP9	370.419278541337	447.229404994057	364.178252152668	454.332968525312	509.160408448053	442.879080380216
ETV7	2.33949018026108	2.98152936662705	4.58085851764362	3.45500356293013	1.59112627640017	5.90505440506955
SPRTN	322.069814815941	287.71758387951	300.046232905657	51.8250534439519	172.637200989418	109.243506493787
METTL13	127.112299794185	155.784909406263	109.17712800384	488.883004154613	299.927303101431	465.023034399227
DYRK4	17.1562613219146	21.6160879080461	14.5060519725381	0	8.75119452020091	4.42879080380216
ZNF207	0	0	0	0	0	0
UQCRC1	3492.85883912979	3245.39471557354	3089.78907015062	6.91000712586026	3455.13070920296	7.38131800633693
STARD3NL	140.369410815665	163.238732822831	136.662279109701	112.287615795229	104.218771104211	16.2388996139413
CD9	4290.62499059881	3916.23882306463	5542.83880634878	2681.08276483378	0	0
HHATL	0	0	0	0	0	5.90505440506955
NCAPD2	161.424822438014	162.493350481174	183.997817125352	108.832612232299	102.627644827811	32.4777992278825
IFFO1	7.01847054078323	17.8891761997623	6.87128777646543	10.3650106887904	11.1378839348012	47.2404352405564
GIPR	9.3579607210443	13.4168821498217	7.6347641960727	25.912526721976	11.9334470730012	4.42879080380216
PHF7	3.89915030043513	1.49076468331352	0.76347641960727	0	0.795563138200083	0
SEMA3G	0.779830060087025	0	6.87128777646543	0	0.795563138200083	2.95252720253477
NISCH	402.392311004905	442.757110944117	370.286063509526	1311.17385213198	749.420476184478	1523.50403650794
STAB1	0	0.745382341656762	0	0	0	0
FUZ	202.755815622627	194.544791172415	314.552284878195	93.2850961991135	143.201364876015	79.7182344684389
SLC6A13	3.89915030043513	2.98152936662705	3.05390567842908	48.3700498810218	0.795563138200083	8.85758160760432
IDS	107.616548292009	128.95114510662	147.350948984203	0	27.0491466988028	32.4777992278825
PRSS3	0	0	0	0	0	0
ZNF200	113.855188772706	100.626616123663	115.284939360698	46.6425480995567	61.2583616414064	48.7166988418238
CD4	0.779830060087025	0.745382341656762	0	0	0	7.38131800633693
LRRC23	147.387881356448	119.261174665082	128.264038494021	126.10763004695	60.4627985032063	149.102623728006
BTK	0	0	0	8.63750890732532	0	13.2863724114065
HFE	16.3764312618275	19.3799408830758	6.87128777646543	44.9150463180917	23.8668941460025	22.1439540190108
SCMH1	339.226076137856	358.528906336903	447.397181889861	198.662704868482	289.58498230483	243.583494209119
FYN	100.598077751226	88.7004986571547	153.458760341061	15.5475160331856	28.640272975203	42.8116444367542
HIVEP2	99.0384176310522	93.918175048752	61.0781135685816	43.1875445366266	56.4849828122059	16.2388996139413
FMO1	0	0	0	0	0.795563138200083	13.2863724114065
ELOA	0	0	0	0	0	0
LYPLA2	1559.66012017405	1463.93091901388	1180.33454471284	1730.95678502799	1653.97576431797	1550.07678133076
CLCN6	59.2670845666139	49.1952345493463	51.9163965332944	266.03527434562	119.334470730012	124.00614250646
MRC2	1167.40559995028	1155.34262956798	1029.1662136306	3187.24078680304	1754.21671973118	2517.02944016089
NME1-NME2	0	0	0	0	0	0
SLC6A7	0	0	0	0	0	0
TSPAN9	294.775762712895	270.573790021405	320.660096235054	247.032754749504	268.900340711628	214.058222183771
BTBD7	54.5881042060918	50.6859992326598	48.099014435258	51.8250534439519	66.827303608807	67.9081256582998
APBA3	84.2216464893987	79.0105282156168	81.691976897978	364.502875889128	179.001706095019	219.963276588841
MKS1	272.160690970372	269.828407679748	188.578675642996	345.500356293013	303.905118792432	407.448753949799
ABHD5	222.251567124802	207.21629098058	231.333355141003	119.197622921089	143.201364876015	143.197569322937
ANOS1	130.231620034533	141.622644914785	87.0363118352288	86.3750890732532	160.703753916417	19.191426816476
AKAP8L	26.5142220429589	25.3429996163299	17.5599576509672	72.5550748215327	27.8447098370029	76.7657072659041
MBTD1	30.413372343394	18.6345585414191	25.9581982666472	1.72750178146506	19.8890784550021	32.4777992278825
UTP18	483.494637253956	514.313815743166	448.924134729075	342.045352730083	381.07474319784	194.866795367295
RNF216	1035.61431979557	991.358514403494	826.081486015067	459.515473869707	744.647097355278	408.925017551066
TTC19	74.0838557082674	52.1767639159734	138.952708368523	124.380128265485	21.4802047314022	245.059757810386
PTBP1	1154.1484889288	781.906076397944	1754.46881225751	257.397765438295	305.496245068832	804.563662690726
DPF1	22.6150717425237	14.9076468331352	19.0869104901818	1.72750178146506	11.9334470730012	23.6202176202782
SYT7	15.5966012017405	14.1622644914785	7.6347641960727	31.0950320663712	27.0491466988028	14.7626360126739
LARS2	329.088285356725	360.765053361873	431.364177078108	205.572711994343	279.242661508229	146.150096525471
PIK3C2A	323.629474936115	308.5882894459	433.65460633693	58.7350605698122	116.152218177212	48.7166988418238
PLAUR	577.854074524486	526.985315551331	583.295984579955	701.365723274816	509.160408448053	522.597314848655
ANLN	1108.91834544375	1247.02465759176	1154.37634644619	188.297694179692	521.093855521054	199.295586171097
WIZ	0	0	0	0	0	0
RABGAP1	842.216464893987	828.86516392232	732.93736282298	1262.80380225096	1370.75528711874	1489.54997367879
DCN	0.779830060087025	0	0.76347641960727	10.3650106887904	1.59112627640017	7.38131800633693
QPCTL	7.01847054078323	8.94458809988115	9.92519345489452	19.0025195961157	11.9334470730012	0
PPP5C	614.506087348576	633.574990408248	480.226667932973	2401.22747623644	1443.94709583315	2552.45976659131
CEP68	429.686363107951	518.04072745145	392.426879678137	855.113381825207	618.948121519664	1014.19309407069
MAP4K3	433.585513408386	434.557905185892	474.118856576115	38.0050391922314	178.206142956819	91.528343278578
ZBTB32	0	0	0	0	0	11.8101088101391
TYROBP	0	0	0	0	0	0
LDAF1	6.2386404806962	2.98152936662705	6.10781135685816	10.3650106887904	3.18225255280033	0
GABRA3	129.451789974446	143.113409598098	119.102321458734	48.3700498810218	91.4897608930095	42.8116444367542
BRCA1	0	0	0	0	0	5.90505440506955
ERCC1	541.981891760482	445.738640310744	647.428003826965	331.680342041292	359.594538466437	411.877544753601
CD22	19.4957515021756	17.1437938581055	13.7425755529309	20.7300213775808	12.7290102112013	29.5252720253477
SEMA3B	6.2386404806962	2.23614702497029	2.29042925882181	12.0925124702554	8.75119452020091	19.191426816476
MBTPS2	141.149240875752	161.747968139517	131.317944172451	160.657665676251	186.161774338819	159.436468936878
PRICKLE3	106.836718231922	70.0659401157356	131.317944172451	43.1875445366266	44.5515357392046	35.4303264304173
LTF	0	0	0	0	0	0
EXTL3	0	0	0	0	0	20.6676904177434
NR1H4	0	0	0	13.8200142517205	2.38668941460025	0
ELOVL5	74.8636857683544	89.4458809988115	105.359745905803	51.8250534439519	47.733788292005	44.2879080380216
ALOX5	0	0	0	0	0	0
KDM5D	0	0	0	0	0	0
CALCOCO1	75.6435158284414	78.26514587396	79.4015476391561	157.202662113321	104.218771104211	144.673832924204
UBR7	453.861094970649	545.61987409275	536.723922983911	507.885523750729	553.711944187258	259.82239382306
MAP4K5	0	0	0	0	0	0
EHD3	24.1747318626978	15.653029174792	23.6677690078254	5.18250534439519	8.75119452020091	14.7626360126739
PSMC4	160.644992377927	133.42343915656	147.350948984203	82.9200855103231	115.356655039012	131.387460512797
MAN2B2	67.0653851674842	56.6490579659139	92.3806467724797	38.0050391922314	28.640272975203	54.6217532468933
SLC7A14	0	0	0	8.63750890732532	0.795563138200083	13.2863724114065
