SRR32635203	SRR32635202	SRR32635201	SRR32635200	SRR32635199	SRR32635198
CCNB1IP1	462.010754242119	367.709311012819	274.0657058982	453.778931278854	381.553497127129	497.231774772796
TRIP11	185.638632630016	226.67012322708	420.777459241475	182.049650295667	175.879823612757	151.150120213953
APEX1	65.7035609870282	95.7051631403227	45.8474229197733	79.8148713118932	77.848446517122	90.6900721283715
PABPN1	976.167191807275	948.992249244042	879.251688439207	985.57914125585	973.58612743018	1203.98888860079
EFS	0	0	1.01883162043941	0	0	0
ARHGAP5	186.681546296477	237.75177369596	331.120276642807	198.19198381942	219.128960566714	254.349167808306
CINP	83.4330933168611	89.6606265209339	103.920825284819	104.028371597524	97.0702851633249	123.004925415492
DHRS2	24334.304579529	26700.7330933801	28081.0371225509	29308.2001049886	34607.9593905561	33689.7981737568
SRP54	1546.64096736131	1737.80427807428	2045.81389384233	1685.97705692539	1674.22214608428	1511.50120213953
CPNE6	0	0	0	0	0	0
CHD8	1195.17906176404	1151.48422599357	956.682891592602	1355.95601599531	1324.38468272338	1198.77681548997
PCK2	129.321294641135	128.950114546961	73.3558766716372	238.547817628805	184.529651003548	214.737412166029
PRORP	670.593487534272	637.698613345519	1321.42461170991	500.412339236364	497.845620936656	460.747262997014
DCAF11	217.9689562903	200.477131209729	256.74556835073	242.135002856305	253.728270129879	285.621606473262
PSMA6	1709.33549932919	1946.34079144319	2472.70434280644	1863.54272568668	1875.0903599371	1676.20271244163
NFKBIA	28.1586689944406	33.2449514066384	41.7720964380156	63.6725377881396	39.4047692247161	65.672121196407
EMC9	127.235467308213	126.935269007165	116.146804730092	193.708002285044	193.17947839434	194.93153434489
PSME2	199.196510294006	142.046610555637	110.033815007456	216.127909956924	202.790397717441	218.90707065469
BRMS1L	702.923811194555	669.936141982259	833.404265519434	596.369544072011	537.250390161372	527.461798815586
REC8	0	0	0	0	0	0
TM9SF1	233.612661287211	199.46970843983	191.540344642608	322.846670475074	306.588326406937	323.148532871209
SEC23A	117.849244310066	94.6977403704246	64.1863920876825	65.46613040189	96.1091932310148	123.004925415492
GMPR2	192.939028295241	197.454862900034	181.352028438214	330.021040930075	298.899590948456	323.148532871209
PNN	2758.50664778872	2992.04562659746	4803.7910903718	1946.04798591919	2391.19672758765	1807.54695483444
RABGGTA	90.7334889820865	89.6606265209339	92.7136774599859	139.003427565657	134.552870523421	164.7015103021
NFATC4	18.7724459962938	24.1781464775552	14.2636426861517	19.7295187512545	19.221838646203	22.9331216876342
PLTP	3.12874099938229	3.0222683096944	3.05649486131822	1.79359261375041	8.64982739079133	4.16965848866076
PCIF1	672.679314867193	756.574500193499	527.754779387612	679.771600611405	706.402570247958	819.337893021839
GSS	1415.23384538726	1358.00589382268	1507.87079825032	1242.95968132903	1309.96830373873	1054.92359763117
MMP9	86.5618343162434	43.3191791056198	32.602611854061	122.861094041903	101.875744824876	198.058778211386
VSX1	0	0	0	2.69038892062561	0	3.12724386649557
TRPC4AP	949.051436479295	953.021940323635	718.276292409781	932.668159150213	980.313770956351	963.191110880636
PYGB	63.6177336541066	77.5715532821563	69.2805501898796	116.583519893777	91.303733569464	128.216998526318
ABHD12	1188.92157976527	1361.02816213238	1175.73168998707	1511.10177708472	1458.9375532468	1595.93678653491
PROCR	305.573704273004	347.560855614856	256.74556835073	362.305707977583	388.2811406533	382.566166334625
GINS1	0	0	0	0	0	0
NINL	0	0	0	0	0	0
CD40	23.9870143285976	48.3562929551104	22.4142956496669	24.2135002856305	25.949482172374	39.6117556422772
UQCC1	400.478847920934	391.887457490374	462.54955567949	435.84300514135	425.763726013395	423.220336599067
ZMYND8	123.06381264237	176.298984732173	155.881237927229	184.740039216292	176.840915545067	169.913583412926
SGK2	0	0	0	0	0	0
IFT52	2246.43603755649	1841.56882337379	1772.76701956457	1378.37592366719	1545.43582715472	1341.5876187266
MYBL2	392.135538589247	399.946839649559	267.952716175564	449.294949744478	466.129587170422	468.04416535217
HNF4A	0	0	1.01883162043941	0	0	0
NDRG3	14.6007913304507	4.02969107959254	7.13182134307584	7.17437045500164	9.61091932310148	3.12724386649557
SLA2	0	0	0	0	0	0
RAB5IF	675.808055866575	629.639231186334	842.573750103388	703.985100897036	707.363662180269	666.102943563556
NFATC2	34.4161509932052	20.1484553979627	21.3954640292275	39.459037502509	72.0818949232611	39.6117556422772
RIMS4	4.17165466584306	7.05195938928694	5.09415810219703	6.27757414812644	8.64982739079133	12.5089754659823
PABPC1L	306.616617939465	323.382709137301	203.766324087881	381.138430421962	366.176026210166	377.354093223799
STK4	602.804099214322	552.067677904177	647.976910599462	536.284191511373	545.900217552164	519.122481838265
SALL4	123.06381264237	115.853618538285	105.958488525698	74.434093470642	101.875744824876	90.6900721283715
ADNP	2702.18930979984	2645.4921937525	2306.63478867481	2602.50288255184	2715.08470877617	2318.33011969538
PFDN4	0	0	0	0	0	0
DOK5	361.891042261885	272.004147872496	226.180619737548	234.063836094428	272.950108776082	274.155045629445
CSTF1	696.666329195791	602.438816399084	832.385433898994	690.533156293908	641.048318850868	487.850043173309
BMP7	480.783200238412	607.475930248575	2243.46722820757	695.017137828284	438.257921133427	363.802703135651
RAE1	676.850969533036	689.077174610324	760.048388847797	822.362213404563	712.16912184182	632.74567565427
TPD52L2	74.0468703187143	91.6754720607302	89.6571825986677	117.480316200652	101.875744824876	95.9021452391975
DNAJC5	1214.99442142679	1278.41949500073	1359.12138166617	1926.31846716794	1649.23375584421	1559.45227475912
NELFCD	124.106726308831	115.853618538285	194.596839503926	120.170705121277	119.175399606458	118.835266926832
CTSZ	0	0	0	0	0	0
PRPF6	354.59064659666	346.553432844958	337.233266365443	524.625839521995	440.180104998048	437.81414130938
TUBB1	0	0	0	0.896796306875205	0	0
PRELID3B	3658.54114194436	4243.26470681094	6347.3209953375	4585.31951705292	3927.98272735157	3718.29295726323
HRH3	0	0	8.15065296351525	9.86475937562725	6.72764352617103	0
MTG2	117.849244310066	164.209911493396	113.090309868774	182.049650295667	184.529651003548	146.980461725292
PSMA7	1694.73470799874	1685.41829403958	2170.11135153593	1934.38963392982	2000.03231113742	1605.31851813439
SLCO4A1	11.4720503310684	8.05938215918507	17.3201375474699	21.5231113650049	10.5720112554116	7.29690235515633
NTSR1	4.17165466584306	0	5.09415810219703	8.07116676187684	10.5720112554116	7.29690235515633
MRGBP	422.38003491661	484.570352321002	358.628730394671	677.978007997655	662.192341361692	543.098018148064
TCFL5	292.015826609014	361.66477439343	326.02611854061	279.800447745064	350.798555293204	296.045752694914
DIDO1	1466.33661504383	1518.18611423649	1896.04564563773	1423.21573901095	1450.28772585601	1266.53376593071
GID8	2511.33610883752	2438.97052592338	3111.51176882194	3461.63374453829	3058.19452861089	2920.84577130686
SLC17A9	0	0	0	4.48398153437603	2.88327579693044	4.16965848866076
BIRC7	7.30039566522535	2.01484553979627	4.07532648175762	6.27757414812644	12.4941951200319	2.08482924433038
NKAIN4	1.04291366646076	0	1.01883162043941	16.1423335237537	7.68873545848118	6.25448773299114
ARFGAP1	670.593487534272	733.403776485841	588.884676613976	864.511639827698	857.294003620652	1005.93011038941
AVP	0	0	0	0	0	0
COL20A1	0	0	0	0	0	0
CHRNA4	44.8452876578129	24.1781464775552	20.3766324087881	57.3949636400131	67.2764352617103	64.6297065742418
EEF1A2	1863.68672196539	2012.83069425647	1779.89884090764	4459.76803409039	4051.96358661958	4268.68787776645
PTK6	0	0	0	0	0	0
GMEB2	11.4720503310684	10.0742276989813	10.1883162043941	8.96796306875205	16.3385628492725	12.5089754659823
ADISSP	2.08582733292153	0	2.03766324087881	0.896796306875205	7.68873545848118	2.08482924433038
SPEF1	0	0	0	0	0	0
CDC25B	506.856041899931	589.342320390408	478.850861606521	556.910506569502	585.30498677688	642.127407253757
ISM1	12.5149639975292	10.0742276989813	10.1883162043941	15.2455372168785	14.4163789846522	16.678633954643
RNF24	82.3901796504004	74.5492849724619	83.5441928760313	95.9572048356469	87.4593658402234	63.5872919520766
ARFRP1	157.479963635575	153.128261024516	89.6571825986677	191.017613364419	181.646375206618	208.482924433038
NDUFAF5	335.818200600366	342.523741765366	370.854709839944	321.053077861323	299.860682880766	268.942972518619
SEL1L2	0	0	1.01883162043941	0	0	0
TRIB3	0	0	0	0	0	0
RASSF2	66.7464746534889	116.861041308184	71.3182134307584	102.234778983773	107.642296418737	84.4355843953804
CSNK2A1	288.887085609632	297.18971711995	159.956564408987	401.764745480092	430.569185674946	582.709773790341
SLC52A3	0	0	0	0	0	0
ANGPT4	11.4720503310684	3.0222683096944	10.1883162043941	6.27757414812644	7.68873545848118	12.5089754659823
RSPO4	4.17165466584306	2.01484553979627	1.01883162043941	4.48398153437603	5.76655159386089	2.08482924433038
CDS2	266.985898613956	225.662700457182	180.333196817775	153.35216847566	179.724191341998	201.186022077882
HM13	894.819925823336	1074.92009548131	1023.9257785416	1004.41186370023	1053.35675781192	1259.23686357555
SNPH	165.823272967262	165.217334263294	47.8850861606521	115.686723586901	110.525572215667	129.259413148484
MYLK2	35.459064659666	35.2597969464347	19.3578007883487	27.8006855131314	20.1829305785131	26.0603655541297
SIRPB1	0	0	40.7532648175762	0	0	0
SEC23B	94.9051436479295	92.6828948306283	200.709829226563	95.9572048356469	96.1091932310148	68.7993650629025
FERMT1	34.4161509932052	31.2301058668421	22.4142956496669	28.6974818200066	35.5604014954755	55.2479749747551
HAO1	0	2.01484553979627	1.01883162043941	0	0.961091932310148	0
PDYN	0	0	0	0	0	3.12724386649557
CCM2L	66.7464746534889	41.3043335658235	65.205223708122	24.2135002856305	41.3269530893363	21.890707065469
PLCB4	0	0	0	0	0	0
MYL9	1374.56021239529	1167.60299031194	355.572235533353	1278.83153360404	1384.93347445892	1418.72630076682
HCK	0	0	0	0	0	0
TM9SF4	400.478847920934	378.790961481698	358.628730394671	380.241634115087	362.331658480926	339.827166825852
TLDC2	0	0	3.05649486131822	0	0	0
CRNKL1	0	0	0	0	0	0
POFUT1	588.203307883871	563.149328373057	470.700208643005	647.486933563898	725.624408894161	845.398258575969
SAMHD1	0	0	0	0	0	0
PAK5	0	0	0	0	0	0
KIF3B	717.524602525006	714.262743857777	715.219797548463	567.672062252005	667.958892955553	651.509138853244
MROH8	0	0	0	0	0	0
NOP56	1354.74485273253	1303.60506424819	1811.48262114126	1278.83153360404	1333.99560204648	1287.38205837401
MANBAL	564.216293555274	534.941490815909	478.850861606521	508.483505998241	677.569812278654	726.562991649137
IDH3B	1.04291366646076	0	1.01883162043941	0	1.9221838646203	2.08482924433038
MAPRE1	293.058740275475	301.219408199542	389.193679007853	368.583282125709	303.705050610007	379.438922468129
JAG1	2.08582733292153	5.03711384949067	9.16948458395465	3.58718522750082	5.76655159386089	5.21207311082595
CDK5RAP1	1097.14517711672	947.984826474144	761.067220468236	1127.27295774213	1155.2325026368	1235.26132726575
SNTA1	131.407121974056	131.972382856656	71.3182134307584	174.875279840665	196.06275419127	162.61668105777
OXT	0	0	0	0	0	0
TTI1	445.324135578746	510.763344338354	313.800139095337	498.618746622614	529.561654702891	571.243212946524
E2F1	3.12874099938229	5.03711384949067	4.07532648175762	3.58718522750082	2.88327579693044	3.12724386649557
RPRD1B	1064.81485345644	1078.9497865609	1327.53760143255	791.871138970806	936.103542070084	724.478162404807
PXMP4	26.0728416615191	10.0742276989813	13.2448110657123	28.6974818200066	25.949482172374	29.1876094206253
CHMP4B	2532.19438216674	2396.65876958766	2150.75355074758	2317.32165696553	2313.34828107053	2288.10009565259
BPI	0	0	0	0.896796306875205	0	0
CST9L	0	0	0	0	0	0
SLC32A1	0	1.00742276989813	4.07532648175762	0	0	0
CST3	198.153596627545	180.328675811766	246.557252146336	279.800447745064	241.234075009847	322.106118249044
ASIP	0	0	0	0	0	0
ACTR5	8.34330933168611	4.02969107959254	5.09415810219703	6.27757414812644	6.72764352617103	20.8482924433038
WFDC2	0	0	5.09415810219703	8.07116676187684	1.9221838646203	8.33931697732152
AHCY	1657.18981600615	1475.87435790077	1146.18557299433	2077.87704302985	1973.12173703273	1814.8438571896
PPP1R16B	3.12874099938229	1.00742276989813	1.01883162043941	0	0.961091932310148	0
SPINT3	0	0	0	0	0	0
FAM83D	429.680430581835	444.273441525077	301.574159650064	453.778931278854	486.312517748935	512.867994105273
EPPIN	0	0	2.03766324087881	0	0	0
DHX35	33.3732373267445	32.2375286367403	10.1883162043941	24.2135002856305	22.1051144431334	23.9755363097994
DNTTIP1	1974.23557061023	1823.43521351562	1450.81622750571	2597.12210471059	2524.78850617876	2666.49660349856
MAP1LC3A	1.04291366646076	2.01484553979627	6.11298972263643	0.896796306875205	0.961091932310148	1.04241462216519
SYNDIG1	32.3303236602837	32.2375286367403	24.4519588905457	24.2135002856305	24.9883902400638	13.5513900881475
PIGU	4.17165466584306	7.05195938928694	6.11298972263643	4.48398153437603	6.72764352617103	1.04241462216519
TNNC2	1.04291366646076	0	3.05649486131822	1.79359261375041	1.9221838646203	3.12724386649557
ACOT8	341.03276893267	269.9893023327	449.304744613778	381.138430421962	309.471602203868	474.298653085161
APMAP	2.08582733292153	0	1.01883162043941	2.69038892062561	0	3.12724386649557
CELF4	2.08582733292153	0	2.03766324087881	0	0.961091932310148	0
ZNF516	8.34330933168611	11.0816504688795	11.2071478248335	6.27757414812644	12.4941951200319	14.5938047103127
CDH20	0	0	1.01883162043941	0	0	0
ADNP2	1162.84873810375	1123.27638843642	1063.66021173874	1190.94549553027	1306.12393600949	1304.06069232865
RBFA	172.080754966026	184.358366891358	188.48384978129	206.263150581297	208.556949311302	260.603655541297
USP14	2303.79628921183	2605.19528295657	3542.47754426781	3180.93650048635	3344.59992443931	2846.83433313313
VAPA	20.8582733292153	26.1929920173515	26.4896221314245	26.9038892062561	39.4047692247161	28.1451947984601
METTL4	202.325251293388	166.224757033192	186.446186540411	226.889465639427	257.57263785912	169.913583412926
LPIN2	0	0	0	0	0	0
SMCHD1	1113.8317957801	1173.64752693133	1065.69787497962	1132.65373558338	1284.01882156636	1371.81764276939
MYOM1	0	0	0	0	0	0
MYL12A	5.21456833230382	2.01484553979627	40.7532648175762	17.9359261375041	15.3774709169624	11.4665608438171
CEP76	716.481688858545	665.906450902667	521.641789664976	895.002714261455	1034.13491916572	876.670697240925
ST8SIA5	0	1.00742276989813	0	0.896796306875205	1.9221838646203	0
CEP192	311.831186271769	252.863115244432	198.672165985684	358.718522750082	388.2811406533	360.675459269156
RNMT	380.663488258179	377.7835387118	202.747492467442	849.266102610819	899.582048642298	931.91867221568
SMAD7	44.8452876578129	51.3785612648048	70.299381810319	37.6654448887586	61.5098836678495	85.4779990175456
LIPG	0	0	0	0	0.961091932310148	0
LAMA1	262.814243948113	181.336098581664	134.485773898002	301.323559110069	246.039534671398	232.458460742837
RNF125	6.25748199876459	3.0222683096944	6.11298972263643	8.07116676187684	3.84436772924059	10.4241462216519
ANKRD12	818.6872281717	751.537386344008	1015.77512557809	914.732233012709	830.383429515968	757.835430314093
NOL4	0	0	9.16948458395465	4.48398153437603	3.84436772924059	0
POLI	75.089783985175	116.861041308184	75.393539912516	104.028371597524	129.74741086187	112.580779193841
MIB1	889.605357491032	730.381508176147	902.684815709313	1016.07021568961	1023.56290791031	998.633208034252
RBBP8	78.2185249845573	81.6012443617488	74.3747082920766	69.0533156293908	119.175399606458	88.6052428840411
RIOK3	182.509891630634	214.581049988303	358.628730394671	284.28442927944	285.444303896114	264.773314029958
CSTF2	1249.41057242	1386.21373137983	1833.89691679093	1149.69286541401	1305.16284407718	1147.69849900387
H2BW2	0	0	0	0	0	0
MXRA5	0	0	0	0	0	0
VSIG1	0	0	0	0	0	0
PSMD10	0	0	0	0	0	0
ATG4A	33.3732373267445	52.385984034703	98.8266671826223	63.6725377881396	47.0935046831972	51.0783164860943
STS	0	0	0	0	0	0
TBL1X	1235.85269475601	1231.07062481552	1201.20248049806	1025.93497506523	1029.32945950417	1068.47498771932
GPR143	30.2444963273622	44.3266018755179	43.8097596788944	51.1173894918867	59.5876998032292	43.781414130938
PGRMC1	860.403774830131	1050.74194900375	1311.23629550552	845.678917383318	861.138371349892	828.719624621326
POLA1	62.5748199876459	72.5344394326656	37.696769956258	80.7116676187684	109.564480283357	85.4779990175456
MID1	0	0	0	0	1.9221838646203	0
NKAP	0	0	0	0	0	0
RHOXF1	0	0	0	0	0	0
NXT2	426.551689582453	467.444165232734	632.694436292871	395.487171331965	466.129587170422	381.52375171246
GUCY2F	0	0	0	0	0	0
ATP1B4	0	0	0	0	0	0
ALG13	351.461905597278	377.7835387118	744.765914541205	408.042319628218	363.292750413236	360.675459269156
PRPS2	31.2874099938229	27.2004147872496	26.4896221314245	33.1814633543826	22.1051144431334	28.1451947984601
TLR8	0	0	0	0	0	0
MOSPD1	70.918129319332	93.6903176005265	99.8454988030617	124.654686655653	110.525572215667	85.4779990175456
AMMECR1	77.1756113180966	101.749699759712	241.463094044139	97.7507974493973	112.447756080287	119.877681548997
CHRDL1	12.5149639975292	11.0816504688795	13.2448110657123	8.96796306875205	21.1440225108232	12.5089754659823
WDR13	319.131581936994	273.011570642394	271.009211036882	270.832484676312	277.755568437633	306.469898916566
SUV39H1	430.723344248296	449.310555374568	563.413886102991	296.839577575693	401.736427705642	306.469898916566
PAGE4	3.12874099938229	2.01484553979627	9.16948458395465	0.896796306875205	3.84436772924059	5.21207311082595
SRPX	1134.69006910931	959.066476943023	718.276292409781	840.298139542067	871.710382605304	1035.11771981003
GLRA2	0	0	0	0	0	0
XIAP	13.5578776639899	21.1558781678608	26.4896221314245	24.2135002856305	12.4941951200319	8.33931697732152
STAG2	0	0	0	0	0	0
ATP11C	245.08471161828	198.462285669932	394.28783711005	130.93226080378	166.268904289656	93.8173159948671
MCF2	8.34330933168611	2.01484553979627	2.03766324087881	7.17437045500164	3.84436772924059	3.12724386649557
F9	0	0	1.01883162043941	0	0	0
ABCD1	36.5019783261268	21.1558781678608	16.3013059270305	18.8327224443793	36.5214934277856	30.2300240427905
CCDC22	337.904027933288	386.850343640883	373.911204701262	477.095635257609	480.545966155074	543.098018148064
CACNA1F	0	0	0	0	0	0
SYP	0	0	0	0	0	0
PLP2	857.275033830748	1042.68256684457	984.191345344466	829.536583859565	1011.06871279028	1043.45703678736
BMX	0	0	0	1.79359261375041	0	0
LUZP4	0	0	1.01883162043941	0	0	0
PLS3	379.620574591718	309.278790358727	370.854709839944	208.953539501923	277.755568437633	213.694997543864
NAA10	325.389063935758	335.471782376079	292.404675066109	444.810968210102	404.619703502572	428.432409709893
RENBP	10.4291366646076	9.0668049290832	5.09415810219703	5.38077784125123	1.9221838646203	5.21207311082595
ELF4	1207.69402576157	1253.23392575328	1073.84852794313	1355.05921968843	1403.19422117282	1431.23527623281
SMARCA1	0	0	0	0	0	0
MTMR8	18.7724459962938	19.1410326280645	12.2259794452729	4.48398153437603	0.961091932310148	1.04241462216519
ASB9	15.6437049969115	7.05195938928694	35.6591067153792	15.2455372168785	23.0662063754435	16.678633954643
ZC3H12B	58.4031653218028	52.385984034703	22.4142956496669	32.2846670475074	39.4047692247161	36.4845117757816
RBBP7	85.5189206497827	115.853618538285	185.427354919972	81.6084639256436	82.6539061786727	68.7993650629025
PPP1R2C	0	0	0	0	0	0
KCND1	0	0	0	0	0	0
OPN1LW	0	0	0	0	0	0
SLC25A14	27.1157553279799	41.3043335658235	43.8097596788944	32.2846670475074	17.2996547815827	44.8238287531032
FMR1	0	0	0	0	0	0
PIM2	0	0	0	0	0	0
SCML2	17.729532329833	16.1187643183701	13.2448110657123	8.96796306875205	24.0272983077537	9.38173159948671
SLC35A2	0	0	0	0	0	0
PQBP1	0	0	0	0	0	0
RS1	0	0	1.01883162043941	0	0	0
PCSK1N	159.565790968497	111.823927458693	100.864330423501	168.597705692539	157.619076898864	186.592217367569
EMD	377.534747258797	394.909725800068	366.779383358186	415.21669008322	389.24223258561	374.226849357303
TAFAZZIN	144.964999638046	166.224757033192	106.977320146138	142.590612793158	155.696893034244	160.531851813439
RAB40AL	94.9051436479295	108.801659148998	51.9604126424097	69.950111936266	71.1208029909509	62.5448773299114
PGK1	1867.85837663123	1890.9325390988	1946.9872266597	4153.96049344595	4225.92122636772	4259.30614616697
GATA1	0	0	0	0	0	0
MAGT1	0	0	0	0	0	0
SMS	0	0	0	0	0	0
PHEX	9.38622299814688	4.02969107959254	6.11298972263643	2.69038892062561	3.84436772924059	0
UBL4A	1000.15420613587	871.420695961886	1096.2628235928	933.564955457088	760.223718457327	775.556478890901
CD99L2	433.852085247678	441.251173215383	384.099520905656	521.038654294494	494.962345139726	471.171409218666
EEA1	312.874099938229	325.397554677097	372.892373080822	261.86452160756	274.872292640702	239.755363097994
GPR50	0	2.01484553979627	1.01883162043941	0.896796306875205	0	0
RP2	309.745358938847	292.152603270459	159.956564408987	327.33065200945	317.160337662349	268.942972518619
JADE3	75.089783985175	81.6012443617488	81.5065296351524	60.0853525606387	63.4320675324697	55.2479749747551
CDK16	1792.76859264605	2030.96430411464	1361.15904490705	2350.50312031991	2496.91684014176	2787.41669966972
USP11	133.492949306978	110.816504688795	123.278626073168	143.487409100033	113.408848012597	174.083241901587
PCYT1B	12.5149639975292	16.1187643183701	11.2071478248335	21.5231113650049	9.61091932310148	14.5938047103127
BRS3	0	0	1.01883162043941	0	0	0
HTATSF1	2836.72517277328	2940.66706533265	3639.26654820956	3077.8049251957	2791.01097142867	2538.27960497224
VGLL1	0	5.03711384949067	1.01883162043941	0.896796306875205	0.961091932310148	1.04241462216519
CD40LG	0	0	0	0	0	0
TIMP1	22730.3033605124	16613.4088983901	12347.2204081052	18731.3844617024	17419.7912731214	25367.1598303899
KLHL4	362.933955928346	370.731579322513	336.214434745004	220.6118914913	285.444303896114	229.331216876342
GABRE	0	0	2.03766324087881	0	0	0
PCDH11X	1.04291366646076	3.0222683096944	6.11298972263643	4.48398153437603	0	2.08482924433038
FGD1	68.8323019864104	59.4379434239899	37.696769956258	65.46613040189	66.3153433294002	77.138682040224
PIN4	14.6007913304507	15.111341548472	15.2824743065911	9.86475937562725	13.4552870523421	11.4665608438171
PORCN	7.30039566522535	24.1781464775552	8.15065296351525	8.96796306875205	11.5331031877218	11.4665608438171
ITIH6	1.04291366646076	1.00742276989813	2.03766324087881	0.896796306875205	0.961091932310148	0
MAGED2	182.509891630634	176.298984732173	182.370860058654	135.416242338156	171.074363951206	137.598730125805
RBM3	349.376078264356	317.338172517912	331.120276642807	266.348503141936	243.156258874467	263.730899407793
KLF8	1.04291366646076	4.02969107959254	5.09415810219703	2.69038892062561	1.9221838646203	0
SRPX2	1149.29086043976	943.955135394551	686.692512176159	373.067263660085	409.425163164123	477.425896951657
SYTL4	171.037841299565	176.298984732173	140.598763620638	114.789927280026	134.552870523421	110.49594994951
ZDHHC15	30.2444963273622	34.2523741765365	9.16948458395465	27.8006855131314	23.0662063754435	22.9331216876342
CENPI	0	0	0	0	0	0
DRP2	4.17165466584306	3.0222683096944	2.03766324087881	3.58718522750082	0.961091932310148	0
TAF7L	1.04291366646076	1.00742276989813	4.07532648175762	0.896796306875205	2.88327579693044	0
PBDC1	298.273308607779	268.981879562802	505.340483737945	209.850335808798	199.907121920511	166.78633954643
GLA	56.3173379888813	74.5492849724619	68.2617185694402	40.3558338093842	49.9767804801277	56.2903895969203
ARMCX3	223.183524622604	186.373212431155	225.161788117109	139.003427565657	150.891433372693	149.065290969622
BEX4	0	0	2.03766324087881	0	0.961091932310148	0
RUBCNL	3.12874099938229	15.111341548472	13.2448110657123	9.86475937562725	11.5331031877218	11.4665608438171
NALCN	0	0	3.05649486131822	0	0	0
FGF14	0	0	0	0	0	0
HTR2A	0	0	0	0	0	0
NDFIP2	0	0	0	0	0	0
TNFSF13B	4.17165466584306	8.05938215918507	13.2448110657123	12.5551482962529	21.1440225108232	9.38173159948671
FNDC3A	1710.37841299565	1656.20303371253	1981.62750175464	1349.67844184718	1430.1047952775	1307.18793619515
MLNR	1.04291366646076	0	0	0	0.961091932310148	0
CDADC1	3.12874099938229	5.03711384949067	8.15065296351525	7.17437045500164	5.76655159386089	3.12724386649557
CAB39L	236.741402286594	193.425171820442	258.783231591609	191.914409671294	191.257294529719	192.84670510056
KLF5	463.053667908579	482.555506781206	523.679452905854	448.398153437603	419.036082487224	460.747262997014
STK24	50.0598559901167	67.497325583175	50.9415810219703	68.1565193225156	63.4320675324697	102.156632972189
ACP5	0	0	0	0	0	0
DNAJC3	666.421832868428	595.386857009797	1064.67904335918	637.622174188271	543.016941755233	452.407946019692
UGGT2	1065.8577671229	1000.37081050885	1267.42653582662	710.262675045162	762.145902321947	529.546628059916
ARHGEF7	1025.18413413093	883.509769200663	565.45154934387	1345.19446031281	1229.23658142468	1164.37713295852
FGF9	37.5448919925875	24.1781464775552	16.3013059270305	15.2455372168785	18.2607467138928	22.9331216876342
PARP4	210.668560625074	205.514245059219	299.536496409185	217.921502570675	232.584247619056	155.319778702613
SUPT20H	433.852085247678	515.800458187845	688.730175417038	397.280763945716	427.685909878016	396.117556422772
MRPS31	257.599675615809	261.929920173515	379.005362803459	250.206169618182	292.171947422285	229.331216876342
SLC25A15	296.187481274857	404.98395349905	491.076841051794	459.159709120105	435.374645336497	348.166483803173
KPNA3	15.6437049969115	33.2449514066384	16.3013059270305	14.3487409100033	13.4552870523421	27.1027801762949
FLT1	0	0	0	0	0	0
RGCC	37.5448919925875	22.1633009377589	22.4142956496669	30.491074433757	36.5214934277856	77.138682040224
VWA8	187.724459962938	219.618163837793	187.465018160851	136.313038645031	176.840915545067	169.913583412926
DGKH	250.299279950583	254.877960784228	327.044950161049	265.451706835061	196.06275419127	199.101192833551
KATNAL1	979.295932806658	1023.5415342165	908.79780543195	695.017137828284	956.286472648597	790.150283601214
INTS6	119.935071642988	117.868464078082	141.617595241077	126.448279269404	111.486664147977	157.404607946944
ACOD1	0	0	0	0	0	0
DHRS12	82.3901796504004	84.6235126714433	83.5441928760313	72.6405008568916	74.9651707201915	86.5204136397108
MEDAG	1.04291366646076	0	0	0	3.84436772924059	1.04241462216519
TSC22D1	743.597444186525	701.166247849101	809.971138249327	431.359023606974	466.129587170422	427.389995087728
CLN5	0	0	0	0	0	0
OLFM4	0	0	1.01883162043941	0	0.961091932310148	0
MSLN	27.1157553279799	27.2004147872496	9.16948458395465	96.8540011425221	69.1986191263306	88.6052428840411
MGRN1	104.291366646076	79.5863988219526	69.2805501898796	112.996334666276	106.681204486426	80.2659259067196
ZNF629	44.8452876578129	46.3414474153142	39.7344331971368	91.4732233012709	89.3815497048437	90.6900721283715
TRADD	31.2874099938229	37.274642486231	30.5649486131822	32.2846670475074	32.677125698545	40.6541702644424
HSF4	36.5019783261268	35.2597969464347	26.4896221314245	62.7757414812643	46.1324127508871	46.9086579974335
CORO1A	22.9441006621368	14.1039187785739	34.6402750949398	31.3878707406322	24.9883902400638	18.7634631989734
MAPK3	1151.37668777268	1107.15762411805	1299.01031606024	1168.52558785839	1233.08094915392	1170.63162069151
GDPD3	5.21456833230382	7.05195938928694	14.2636426861517	12.5551482962529	4.80545966155074	12.5089754659823
ELMO3	17.729532329833	29.2152603270459	15.2824743065911	31.3878707406322	24.9883902400638	33.3572679092861
MT4	0	0	0	0	0	0
PHKB	1009.54042913402	1026.5638025262	1001.51148289194	816.084639256437	818.850326328246	818.295478399674
LYRM1	59.4460789882636	72.5344394326656	86.6006877373495	70.8469082431412	64.3931594647799	45.8662433752684
NUTF2	0	0	0	0	0	0
NUP93	34.4161509932052	48.3562929551104	36.6779383358186	43.0462227300098	54.7822401416784	62.5448773299114
CENPT	101.162625646694	120.890732387776	107.996151766577	202.675965353796	223.934420228264	291.876094206253
TSNAXIP1	3.12874099938229	5.03711384949067	3.05649486131822	6.27757414812644	6.72764352617103	2.08482924433038
